trackID	mediumID	position	titel	dauer
2372	248	4	Fünf Schuss — fünf Treffer	257400
2373	248	5	Der Löwe ist los	265800
2374	248	6	Eine Pechsträhne	307800
2375	248	7	Andy wundert sich	689880
2376	248	8	Der Mann mit der Tätowierung	292160
2377	249	1	In der Falle	557093
2378	249	2	Justus kombiniert	635614
2379	249	3	Nächtliche Jagd	365693
2380	249	4	Bart ab!	215600
2381	249	5	Ein seltsamer Anblick	439840
2382	249	6	Der Räuber wird entlarvt	461947
2383	250	1	"Helft mir zu gewinnen!"	564493
2384	250	2	Von Zwergen und Dieben	433867
2385	250	3	Drei Tote	737133
2386	250	4	Zwei Lebende	238374
2387	250	5	Unheil	426720
2388	250	6	Unrat	784960
2389	250	7	Ahnenforschung	374960
2390	250	8	Fallensteller	605893
2391	251	1	Schock in der Nacht	415733
2392	251	2	Spuk im Hotel Lakshmi	432307
2393	251	3	Vegane Kost	466747
2394	251	4	El Dorado	523786
2395	251	5	Die Geschichte eines Hauses	407094
2396	251	6	Koboldalarm	777160
2397	251	7	Steinchen für Steinchen	452173
2398	251	8	Sucht und Leidenschaft	1031587
2399	252	1	Ohne Ausweg	641493
2400	252	2	"Hilfe!"	685374
2401	252	3	Leute verschwinden	703226
2402	252	4	Aus Bobs Archiv	687494
2403	252	5	Überfall	658893
2404	252	6	Der Blick der blauen Gottheit	964147
2405	253	1	Geheimagent Blake Turner	831080
2406	253	2	Whites Geheimnisse	749200
2407	253	3	Es piept	395520
2408	253	4	Besuch aus der Vergangenheit	734986
2409	253	5	Nächtliche Verfolgung	684587
2410	253	6	Befreiung	878147
2411	254	1	Im Kerker	1216920
2412	254	2	Das rote Leuchten	525986
2413	254	3	Nach Dalton	640587
2414	254	4	Licht und Dunkelheit	787413
2415	254	5	Entkommen!	540280
2416	254	6	Das 13. Buch	731507
2417	255	1	Horatios Geheimnis	725493
2418	255	2	Gold und Edelsteine	709107
2419	255	3	Pleshiwar	927707
2420	255	4	Der Elefantenkopf	507320
2421	255	5	Das Feurige Auge	1042693
2422	255	6	Berg ohne Wiederkehr	742947
2423	256	1	Loomy	327440
2424	256	2	Harte Kost	673440
2425	256	3	Lesley	260213
2426	256	4	Vollgas	320507
2427	256	5	Eisige Kälte	414333
2428	256	6	In Luft aufgelöst	301320
2429	256	7	Schweigepflicht	1020574
2430	256	8	Höhenangst	841826
2431	256	9	Ausgetrickst	543374
2432	257	1	Prolog	68400
2433	257	2	Sandfield	249320
2434	257	3	Brother Jonathan	851880
2435	257	4	Tauchgang	296933
2436	257	5	Hai-Alarm	262934
2437	257	6	Pläne für Sandfield	453266
2438	257	7	Schatzsuche!	330960
2439	257	8	Paprika	338547
2440	258	1	Am Abgrund	471347
2441	258	2	Afrika	266626
2442	258	3	Abbruchgefährdet	612467
2443	258	4	Goldrausch	180867
2444	258	5	Verdacht	571240
2445	258	6	Elaine	518586
2446	258	7	Countdown	414800
2447	258	8	Glück im Unglück	237867
2448	259	1	Ausgerutscht!	533907
2449	259	2	Geisterlift	543226
2450	259	3	Die verbotene Zone	754360
2451	259	4	Das weiße Grab	860000
2452	259	5	Alte Geschichten	451814
2453	259	6	Das Astloch	528306
2454	259	7	Demaskiert	896640
2455	260	1	Jorunn	384933
2456	260	2	Gegenverkehr	428467
2457	260	3	Aus dem Meer	446453
2458	260	4	Gefangen	391147
2459	260	5	Unter Wasser	774533
2460	260	6	Sandy Miller	544547
2461	260	7	Tiefschlaf	972453
2462	260	8	Die Wahrheit	667800
2463	261	1	Prolog	70560
2464	261	2	Anruf aus Hollywood	272373
2465	261	3	Ein echter Smaragd?	1000974
2466	261	4	Wiedersehen am Set	615893
2467	261	5	Monsterpuppen	484373
2468	261	6	Gerald liebt Besuch	575534
2469	262	1	Ein wunder Punkt	565146
2470	262	2	Das Strandhaus	759214
2471	262	3	Im Horrormuseum	524586
2472	262	4	Neuigkeiten für Mr. Kushing	884694
2473	263	1	Der Auftrag	645507
2474	263	2	Überraschungsgast	764280
2475	263	3	Lebenszeichen	731720
2476	263	4	Überraschende Nachricht	590266
2477	263	5	Auf leisen Sohlen	596574
2478	263	6	In der Hölle	815720
2479	264	1	Hände hoch, oder es knallt!	198507
2480	264	2	Der letzte Wille	579960
2481	264	3	Mann ohne Gesicht	988613
2482	264	4	Eine stille Bewunderin	679680
2483	264	5	Blutige Zeichen	629560
2484	264	6	Das Geheimnis der Familie di Santo	1178800
2485	265	1	"Hüte dich vor dem Mottenmann!"	562933
2486	265	2	Kwakwaka'wakw oder Nuu-cha-nulth?	609334
2487	265	3	Brennender Puppenwagen	425493
2488	265	4	Laothoe populi und andere Spuren	713347
2489	265	5	Das große Vergessen	909293
2490	265	6	Heilig	542467
2491	266	1	Geistergeschichten	658667
2492	266	2	Ein Papier voller Rätsel	738346
2493	266	3	Der Totentisch	282347
2494	266	4	Beschattung	524933
2495	266	5	Der Geist erscheint	754787
2496	266	6	Die Masken fallen	766600
2497	267	1	1. Dezember: Auf ins Winterwunderland	466467
2498	267	2	2. Dezember: Tief in den Wäldern	311013
2499	267	3	3. Dezember: Licht im Dunkel	520307
2500	267	4	4. Dezember: Böse Erinnerungen	423173
2501	267	5	5. Dezember: Gruß vom Krampus!	353280
2502	267	6	6. Dezember: Keine stille Nacht	445347
2503	267	7	7. Dezember: Abreisen oder bleiben	354093
2504	267	8	8. Dezember: (K)ein Fall für die drei ???	397987
2505	268	1	9. Dezember: Adventsdämon und Geisterkind	304906
2506	268	2	10. Dezember: Ein unglaublicher Verdacht	416294
2507	268	3	11. Dezember: Bär gegen Teufel	512360
2508	268	4	12. Dezember: Der Sessellift	372586
2509	268	5	13. Dezember: Gefangen im Nichts	395707
2510	268	6	14. Dezember: Eisnebel	482320
2511	268	7	15. Dezember: Überraschende Erkenntnisse	264613
2512	268	8	16. Dezember: Gekränkte Liebe	395107
2513	269	1	17. Dezember: Bitterböser Schneemann	384427
2514	269	2	18. Dezember: Schatten der Vergangenheit	392000
2515	269	3	19. Dezember: Unerwartete Wendung	442346
2516	269	4	20. Dezember: Neustart	549147
2517	269	5	21. Dezember: Ein Albtraum wird wahr!	332533
2518	269	6	22. Dezember: Die Masken fallen	518174
2519	269	7	23. Dezember: Auge in Auge mit dem Feind	492240
2520	269	8	24. Dezember: O Tannenbaum	422426
2521	270	1	Prolog	105067
2522	270	2	Maya-Kunst	365280
2523	270	3	Zufall oder Missverständnis?	205946
2524	270	4	Ein krasser Typ	403574
2525	270	5	Tunchan	380453
2526	270	6	Yaxché	647227
2527	270	7	Schriftzeichen	415360
2528	270	8	Das kalte Tor	313320
2529	270	9	Sheryl	284240
2530	270	10	Zachary	231120
2531	271	1	Sunset Motel	376546
2532	271	2	Die Drei-Teile-Theorie	443600
2533	271	3	Tuyuchim	260800
2534	271	4	Alle für einen?	360494
2535	271	5	Zum Clubhaus	235186
2536	271	6	Überraschender Besuch	169520
2537	271	7	Im Urwald?	290400
2538	271	8	Nach Mexiko	350680
2539	271	9	Blaue Wolke	357734
2540	271	10	Das große Geheimnis	573840
2541	272	1	Das Ding in der Dunkelheit	701600
2542	272	2	Verräterische Spuren	704173
2543	272	3	Gefährliche Ermittlungen	615094
2544	272	4	Recherchen und Archiv	462360
2545	272	5	Coldfield	691453
2546	272	6	Zurück zum Schrottplatz	1075707
2547	273	1	FMTM	480307
2548	273	2	Dem Tod auf der Spur	611333
2549	273	3	Backstage	434413
2550	273	4	TB 34F-42	240520
2551	273	5	Überfall	625907
2552	273	6	Geisterstunde	599040
2553	273	7	Kreaturen der Nacht	605253
2554	274	1	Ein Mann verschwindet	442800
2555	274	2	Der Tausend-Dollar-Fisch	462893
2556	274	3	Delfine und begeisterte Fans	715574
2557	274	4	Im Zwielicht	409600
2558	274	5	Visite bei der Privatärztin	771146
2559	274	6	Zugang zur Vergangenheit	825254
2560	275	1	Der Anfang	452387
2561	275	2	Green British Nanda 2 Pence	542493
2562	275	3	Rick und Marlow	681360
2563	275	4	Nächtlicher Besuch	660613
2564	275	5	Ein Liebespaar	923907
2565	275	6	In Flammen	1061213
2566	276	1	Alarm in Bel Air	434947
2567	276	2	Ein seltsames Haus	809320
2568	276	3	Ein Phantom schlägt zu	820853
2569	276	4	Klient in Not	392813
2570	276	5	In der Höhle des Shoguns	633920
2571	276	6	Wendepunkt	686734
2572	276	7	Die Villa der Lügen	616626
2573	277	1	An Messers Schneide	586013
2574	277	2	Weiskopfadlr	749894
2575	277	3	Das Auge des Außerirdischen	675440
2576	277	4	Naknek	487026
2577	277	5	Zombie-Alarm	421054
2578	277	6	Verstellte Stimme	426213
2579	277	7	Das Geheimnis der Medusa	1032627
2580	278	1	Neue Fälle stapelweise	656000
2581	278	2	Geisterstimmen	386987
2582	278	3	Die Enttarnung	601986
2583	278	4	Justus' Trick	757054
2584	278	5	Die Insel des Todes	1054920
2585	278	6	Verhaftet	481653
2586	279	1	Ein Gemälde, das es gar nicht geben kann	539067
2587	279	2	3582	427093
2588	279	3	Der 9. Oktober 1582	809920
2589	279	4	Platzhalter	730347
2590	279	5	(Un)bekannter Verfolger	335760
2591	279	6	Einbruch	385573
2592	279	7	Erwischt	319200
2593	279	8	Zusammentreffen	407933
2594	280	1	XFLR-7	609813
2595	280	2	Suche nach einer Melodie	449827
2596	280	3	In Feindes Hand	306507
2597	280	4	Heimlichtuerei	573106
2598	280	5	Gefesselt	378000
2599	280	6	Bob will Ärger	464454
2600	280	7	Tödliche Flut	458320
2601	280	8	Ablenkungsmanöver	275266
2602	280	9	In der Schusslinie	368974
2603	281	1	Das Haus von Hunter Scott	726773
2604	281	2	Ein Schädel löst sich in Luft auf	625294
2605	281	3	Kosmische Energien	395773
2606	281	4	Lauschaktion	580600
2607	281	5	Wo ist der Kristallschädel?	639707
2608	281	6	Im Uhrenturm	499853
2609	281	7	Maskerade	501453
2610	281	8	Abgemacht!	551200
2611	282	1	Der Countdown läuft	688360
2612	282	2	Tatort Rocky Beach	760707
2613	282	3	Das Messer	417813
2614	282	4	Ein alter Freund erinnert sich	416693
2615	282	5	Gefährlicher Einbrecher	427760
2616	282	6	Gefahr im Mondschein	434640
2617	282	7	Geliebtes Sammlerobjekt	381027
2618	282	8	Showtime	845133
2619	283	1	Tag 01: Winterwunderland	483987
2620	283	2	Tag 02: Angriff auf Santa Claus	150973
2621	283	3	Tag 03: Sabotage	315960
2622	283	4	Tag 04: Ein Sack voller Geheimnisse	391213
2623	283	5	Tag 05: 36 x Elf	462934
2624	283	6	Tag 06: Bruder Justus	397493
2625	283	7	Tag 07: Elf gegen drei	246240
2626	283	8	Tag 08: Märchenstunde	256413
2627	283	9	Tag 09: Köder mit Schleife	522720
2628	283	10	Tag 10: Auf frischer Tat	324467
2629	283	11	Tag 11: Kurzfinger	232867
2630	283	12	Tag 12: Der Alligator	370960
2631	283	13	Tag 13: Eine schräge Nachtmusik	389146
2632	284	1	Tag 14: Die magische Laterne	396960
2633	284	2	Tag 15: 96930 Arctic Circle	414013
2634	284	3	Tag 16: Die Übergabe	377000
2635	284	4	Tag 17: Schritte im Dunkeln	378520
2636	284	5	Tag 18: Eine schreckliche Überraschung	449000
2637	284	6	Tag 19: Die Frau vom Polarkreis	430920
2638	284	7	Tag 20: Elf auf der Flucht	523267
2639	284	8	Tag 21: Verfolgte Verbrecher	359707
2640	284	9	Tag 22: Im Würgegriff der Rentiere	365906
2641	284	10	Tag 23: Nächstes Weihnachten	405894
2642	284	11	Tag 24: Mitarbeiter des Monats	508200
2643	285	1	Sturz ins Meer	452693
2644	285	2	Unter Verdacht	340947
2645	285	3	Justus will es wissen	739240
2646	285	4	Eine interessante Begegnung	434053
2647	285	5	Auf der Teufelszunge	640134
2648	285	6	Kunde 37	321626
2649	285	7	Entführt	501614
2650	285	8	Das letzte Geheimnis	759240
2651	286	1	Montana	389293
2652	286	2	Vorstellungsrunde	442560
2653	286	3	Der tote Briefkasten	434174
2654	286	4	Sturz	281773
2655	286	5	Aufwärts	557147
2656	286	6	Pilze und Blaubeerpudding	393506
2657	286	7	Das Versteck in den Weiden	388507
2658	286	8	Getroffener Tank	440960
2659	286	9	Ein Mann namens Thomas	429240
2660	286	10	Geheime Superkraft	689587
2661	287	1	Satanische Attacken	466173
2662	287	2	Bowling-Bedrohung	499800
2663	287	3	Die drei Söhne	470027
2664	287	4	Offenes Fenster in der Nacht	425853
2665	287	5	Bancroft und Bancroft	347720
2666	287	6	Seltsames Klebeband	519054
2667	287	7	Verstorbene Ehefrau	290773
2668	287	8	Eine Wand mit Geschichte	513653
2669	287	9	Endstation Keller	399467
2670	288	1	Das Grauen in Pink	397733
2671	288	2	Entführung	401440
2672	288	3	Warnung	709494
2673	288	4	Sacramento	439680
2674	288	5	Stichwort: Wahrheit	646853
2675	288	6	Gleichungen mit drei Unbekannten	951547
2676	288	7	Jede Menge Geld	362506
2677	288	8	Schlangenjagd	706227
2678	289	1	Die Erde bebt	492760
2679	289	2	Verschwunden	354813
2680	289	3	Hänsel und Gretel	325414
2681	289	4	Sonniger Zeitgenosse	517413
2682	289	5	Bissige Spuren	703747
2683	289	6	Die Katze	731426
2684	289	7	Erdrückende Beweise	1196000
2685	289	8	Romeo, Julia und … Bob	478307
2686	290	1	Tag 01 – Unbekannter Herkunft	569440
2687	290	2	Tag 02 – Alarm	639520
2688	290	3	Tag 03 – Tante Mathildas beste Freundin	352093
2689	290	4	Tag 04 – Ein viertes Fragezeichen	300974
2690	290	5	Tag 05 – Fairer Deal	619213
2691	290	6	Tag 06 – Auf in den Kampf	429000
2692	290	7	Tag 07 – Zimmer 7	684480
2693	290	8	Tag 08 – Erwischt!	724973
2694	291	1	Tag 09 – Heftiger Streit	425360
2695	291	2	Tag 10 – Dicht auf der Spur	483120
2696	291	3	Tag 11 – Hausdurchsuchung	529587
2697	291	4	Tag 12 – Observation	267453
2698	291	5	Tag 13 – Bittere Realität	372947
2699	291	6	Tag 14 – Razzia	275186
2700	291	7	Tag 15 – Stich ins Wespennest	398760
2701	291	8	Tag 16 – Effektive Strategie	132907
2702	292	1	Tag 17 – Der Verzweiflung nah	394947
2703	292	2	Tag 18 – Heißes Eisen	726200
2704	292	3	Tag 19 – Wie im Märchen	771533
2705	292	4	Tag 20 – Verzweiflungstat	1276640
2706	292	5	Tag 21 – Polizeieinsatz	263720
2707	292	6	Tag 22 – Verdacht	377587
2708	292	7	Tag 23 – Stockender Atem	717293
2709	292	8	Tag 24 – Beichte	477333
2710	293	1	Tokoloshe	543227
2711	293	2	Die Vodoo-Frau	515186
2712	293	3	Ein gefährlicher Plan	473734
2713	293	4	Mission Peter	386920
2714	293	5	An Bord	645346
2715	293	6	Leinen los!	444760
2716	293	7	Mann über Bord!	621760
2717	293	8	Enttarnt	732680
2718	294	1	Überraschung!	399667
2719	294	2	Das Tischdecken-Gespenst	406560
2720	294	3	Hände hoch	740693
2721	294	4	Funkloch	818307
2722	294	5	Spurensuche	371240
2723	294	6	Schüsse im Maisfeld	341466
2724	295	1	Das gehängte Brautpaar	700813
2725	295	2	Wenn man vom Teufel spricht	407800
2726	295	3	Regenbogenrosen	438494
2727	295	4	In der Falle	794333
2728	295	5	Dreißig Stunden	701453
2729	295	6	Der Mann im Nachthemd	646720
2730	296	1	Sie haben das Recht zu schweigen	371253
2731	296	2	Beschattung	799787
2732	296	3	Das Hochzeitsgeschenk	569573
2733	296	4	Unter Druck	352120
2734	296	5	Deconvulsan	1143134
2735	296	6	Hochzeitstag	693040
2736	297	1	Lebensbilanz	644680
2737	297	2	Entlassen	543813
2738	297	3	Innere Uhr	649134
2739	297	4	Äußerste Konzentration	745706
2740	297	5	Schock	1180987
2741	297	6	Richtig geschlussfolgert	1189280
2742	298	1	PJs Bassgitarre	637667
2743	298	2	Sprungtuchdiebstahl	626466
2744	298	3	Terminar em pizza	408240
2745	298	4	Monster-Alarm	593787
2746	298	5	Neue Spuren	737880
2747	298	6	Konfrontation mit der Wahrheit	866187
